key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
85,3,"锻冶","RecipeLevelTable#25","新来者厨刀",1,"黑铁锭",1,"紫杉木材",1,"泥岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",2,"土之碎晶",2,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
86,3,"锻冶","RecipeLevelTable#25","新来者镰刀",1,"黑铁锭",1,"紫杉木材",1,"泥岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",2,"土之碎晶",2,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
87,1,"锻冶","RecipeLevelTable#26","白钢锭",1,"爆弹怪的灰",1,"铁矿",2,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",2,,0,"RecipeNotebookList#0",False,0,50,80,58,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
88,3,"锻冶","RecipeLevelTable#26","黑铁装饰锤",1,"新来者雕金锤",1,"黑铁铆钉",1,"黄铜锭",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",2,"土之碎晶",2,"RecipeNotebookList#0",True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0,65535,0
89,3,"锻冶","RecipeLevelTable#26","黑铁圆头锤",1,"黑铁锭",1,"黑铁板",1,"胡桃木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",2,"土之碎晶",2,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
90,3,"锻冶","RecipeLevelTable#26","黑铁鸟嘴锤",1,"黑铁锭",1,"棉布",1,"胡桃木材",1,"丁香油",1,"",0,"",0,"",0,"",0,"火之碎晶",2,"土之碎晶",2,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
91,3,"锻冶","RecipeLevelTable#26","雷暴战斧",1,"业火战斧",1,"黑铁锭",1,"白银锭",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",2,"土之碎晶",2,"RecipeNotebookList#0",True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0,65535,0
92,3,"锻冶","RecipeLevelTable#27","新来者锉刀",1,"黑铁锭",2,"巨蟾蜍革",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",2,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
93,3,"锻冶","RecipeLevelTable#27","新来者手钳",1,"黑铁锭",1,"黑铁铆钉",1,"蟹油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",2,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
94,3,"锻冶","RecipeLevelTable#27","黑铁鹤嘴镐",1,"黑铁锭",1,"黑铁板",1,"胡桃木材",1,"山羊革",1,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",2,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
95,3,"锻冶","RecipeLevelTable#28","白钢宽刃剑",1,"白钢锭",1,"胡桃木材",1,"黑狼之牙",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",2,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
96,3,"锻冶","RecipeLevelTable#28","黑铁陆行鸟手锯",1,"黑铁锭",1,"黑铁铆钉",1,"胡桃木材",1,"黄铜锭",1,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",2,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
97,3,"锻冶","RecipeLevelTable#28","白钢刺柄双刃斧",1,"白钢锭",3,"胡桃木材",1,"巨蟾蜍革",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",2,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
98,1,"锻冶","RecipeLevelTable#29","白钢铆钉",1,"白钢锭",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,,0,"RecipeNotebookList#0",False,50,50,80,58,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
99,3,"锻冶","RecipeLevelTable#29","黑铁裁皮刀",1,"黑铁锭",1,"胡桃木材",1,"泥岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",2,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
100,3,"锻冶","RecipeLevelTable#29","黑铁陆行鸟手斧",1,"黑铁锭",1,"胡桃木材",1,"陆行鸟之羽",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",2,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
101,3,"锻冶","RecipeLevelTable#29","加重鸟嘴锤",1,"黑铁鸟嘴锤",1,"黑铁锭",1,"丁香油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",2,"RecipeNotebookList#0",True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0,65535,0
102,3,"锻冶","RecipeLevelTable#29","白钢爪",1,"白钢板",1,"白钢锭",1,"胡桃木材",1,"鱼胶",1,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",2,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
103,3,"锻冶","RecipeLevelTable#29","革柄圆头锤",1,"黑铁圆头锤",1,"胡桃木材",1,"巨蟾蜍革",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",2,"RecipeNotebookList#0",True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0,65535,0
104,3,"锻冶","RecipeLevelTable#30","白钢雕金锤",1,"白钢锭",1,"白钢铆钉",1,"胡桃木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
105,3,"锻冶","RecipeLevelTable#30","白钢鹤嘴锄",1,"白钢锭",1,"棉绒",1,"胡桃木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
106,3,"锻冶","RecipeLevelTable#30","白钢碎石锤",1,"白钢锭",1,"胡桃木材",1,"鱼胶",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
107,3,"锻冶","RecipeLevelTable#30","白银裁皮刀",1,"黑铁裁皮刀",1,"泥岩磨刀石",1,"白银锭",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,"RecipeNotebookList#0",True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0,65535,0
108,3,"锻冶","RecipeLevelTable#30","白钢雕纹手锯",1,"白钢锭",1,"白钢铆钉",1,"胡桃木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
109,3,"锻冶","RecipeLevelTable#31","白钢平斩",1,"白钢锭",1,"胡桃木材",1,"蟹油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
110,3,"锻冶","RecipeLevelTable#31","白钢羊角锤",1,"白钢锭",1,"胡桃木材",1,"蟹油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
111,3,"锻冶","RecipeLevelTable#31","白钢弯刃刀",1,"白钢锭",2,"胡桃木材",1,"粉砂岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
112,3,"锻冶","RecipeLevelTable#32","白钢厨刀",1,"白钢锭",1,"胡桃木材",1,"粉砂岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
113,3,"锻冶","RecipeLevelTable#32","白钢巨斧",1,"白钢锭",2,"紫杉枝",1,"黑狼之牙",1,"鱼胶",1,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
114,3,"锻冶","RecipeLevelTable#32","白钢研钵",1,"白钢锭",2,"胡桃木材",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
115,3,"锻冶","RecipeLevelTable#32","白钢横头锤",1,"白钢锭",1,"棉绒",1,"胡桃木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
116,3,"锻冶","RecipeLevelTable#32","白钢装饰锤",1,"白钢锭",1,"白钢铆钉",1,"胡桃木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
117,3,"锻冶","RecipeLevelTable#33","白钢镰刀",1,"白钢锭",1,"胡桃木材",1,"粉砂岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
118,3,"锻冶","RecipeLevelTable#33","革柄白钢碎石锤",1,"白钢碎石锤",1,"鱼胶",1,"野猪革",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,"RecipeNotebookList#0",True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0,65535,0
119,3,"锻冶","RecipeLevelTable#35","白钢陆行鸟手斧",1,"白钢锭",1,"紫杉木材",1,"陆行鸟之羽",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
120,3,"锻冶","RecipeLevelTable#33","白钢鹤嘴镐",1,"白钢锭",1,"白钢板",1,"橡木木材",1,"棉绒",1,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
121,3,"锻冶","RecipeLevelTable#34","白钢锉刀",1,"白钢锭",2,"巨蟾蜍革",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
122,3,"锻冶","RecipeLevelTable#34","白钢铸甲锤",1,"白钢锭",1,"橡木木材",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
123,3,"锻冶","RecipeLevelTable#34","白钢鸟嘴锤",1,"白钢锭",1,"棉绒",1,"橡木木材",1,"亚麻油",1,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
124,3,"锻冶","RecipeLevelTable#33","白钢手斧",1,"白钢锭",1,"橡木木材",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
125,3,"锻冶","RecipeLevelTable#35","白钢手钳",1,"白钢锭",1,"白钢铆钉",1,"亚麻油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
126,3,"锻冶","RecipeLevelTable#35","横切手锯",1,"白钢锭",1,"白钢铆钉",1,"橡木木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
127,3,"锻冶","RecipeLevelTable#35","白钢长刃斧",1,"白钢锭",2,"橡木木材",1,"黑铁锭",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
128,3,"锻冶","RecipeLevelTable#35","革柄白钢厨刀",1,"白钢锭",1,"橡木木材",1,"粉砂岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
129,3,"锻冶","RecipeLevelTable#35","重钢研钵",1,"白钢研钵",1,"胡桃木材",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,"RecipeNotebookList#0",True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0,65535,0
130,3,"锻冶","RecipeLevelTable#35","革柄白钢镰刀",1,"白钢镰刀",1,"粉砂岩磨刀石",1,"野猪革",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,"RecipeNotebookList#0",True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0,65535,0
131,3,"锻冶","RecipeLevelTable#36","白钢圆革刀",1,"白钢锭",1,"橡木木材",1,"粉砂岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",4,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
132,3,"锻冶","RecipeLevelTable#36","革柄白钢羊角锤",1,"白钢羊角锤",1,"野猪革",1,"亚麻油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",4,"RecipeNotebookList#0",True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0,65535,0
133,3,"锻冶","RecipeLevelTable#36","革柄白钢平斩",1,"白钢平斩",1,"巨蟾蜍革",1,"亚麻油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",4,"RecipeNotebookList#0",True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0,65535,0
134,3,"锻冶","RecipeLevelTable#37","白钢长剑",1,"白钢锭",2,"胡桃木材",1,"鱼胶",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",4,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
135,1,"锻冶","RecipeLevelTable#38","秘银锭",1,"秘银矿",3,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,,0,"RecipeNotebookList#0",False,0,50,80,50,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
136,3,"锻冶","RecipeLevelTable#38","秘银鹤嘴锄",1,"秘银锭",1,"亚麻布",1,"橡木木材",1,"野鸡之羽",1,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",4,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
137,3,"锻冶","RecipeLevelTable#38","秘银宽刃剑",1,"秘银锭",1,"橡木木材",1,"黑狼之牙",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",4,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
138,3,"锻冶","RecipeLevelTable#38","秘银手斧",1,"秘银锭",1,"橡木木材",1,"黄铜锭",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",4,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
139,1,"锻冶","RecipeLevelTable#39","秘银铆钉",1,"秘银锭",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,,0,"RecipeNotebookList#0",False,50,50,80,50,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
140,3,"锻冶","RecipeLevelTable#39","秘银刺柄双刃斧",1,"白钢锭",3,"橡木木材",1,"野猪革",1,"秘银锭",1,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
141,3,"锻冶","RecipeLevelTable#39","秘银爪",1,"秘银板",1,"秘银锭",1,"橡木木材",1,"鱼胶",1,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
142,3,"锻冶","RecipeLevelTable#39","秘银裁皮刀",1,"秘银锭",1,"橡木木材",1,"粉砂岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
143,3,"锻冶","RecipeLevelTable#39","秘银手锯",1,"秘银锭",1,"秘银铆钉",1,"橡木木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
144,3,"锻冶","RecipeLevelTable#40","秘银装饰锤",1,"秘银锭",1,"秘银铆钉",1,"橡木木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
145,3,"锻冶","RecipeLevelTable#40","秘银长刃斧",1,"秘银锭",2,"胡桃木材",1,"绿金锭",1,"白钢锭",1,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
146,3,"锻冶","RecipeLevelTable#40","秘银平斩",1,"秘银锭",1,"橡木木材",1,"亚麻油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
147,3,"锻冶","RecipeLevelTable#40","秘银羊角锤",1,"秘银锭",1,"橡木木材",1,"亚麻油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
148,3,"锻冶","RecipeLevelTable#40","秘银锉刀",1,"秘银锭",2,"野猪革",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
149,3,"锻冶","RecipeLevelTable#41","秘银厨刀",1,"秘银锭",1,"红木木材",1,"蛋壳磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
150,3,"锻冶","RecipeLevelTable#41","秘银镰刀",1,"秘银锭",1,"红木木材",1,"蛋壳磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
151,3,"锻冶","RecipeLevelTable#41","秘银研钵",1,"秘银锭",2,"红木木材",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
152,3,"锻冶","RecipeLevelTable#41","秘银碎石锤",1,"秘银锭",1,"橡木木材",1,"鬼胶",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
153,1,"锻冶","RecipeLevelTable#42","钴铁锭",1,"钴铁矿",2,"铁矿",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,,0,"RecipeNotebookList#0",False,0,50,80,50,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
154,3,"锻冶","RecipeLevelTable#42","秘银手钳",1,"秘银锭",1,"秘银铆钉",1,"亚麻油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",5,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
155,1,"锻冶","RecipeLevelTable#43","钴铁铆钉",1,"钴铁锭",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,,0,"RecipeNotebookList#0",False,50,50,80,50,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
156,3,"锻冶","RecipeLevelTable#42","钴铁斗剑",1,"钴铁锭",2,"橡木木材",1,"野猪革",1,"绿金锭",1,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",5,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
157,3,"锻冶","RecipeLevelTable#42","钴铁指虎",1,"钴铁锭",2,"野猪革",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",5,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
158,3,"锻冶","RecipeLevelTable#43","钴铁赛施尔长刀",1,"钴铁锭",2,"山羊角",1,"蛋壳磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",5,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
159,3,"锻冶","RecipeLevelTable#43","海盗巨斧",1,"钴铁锭",2,"紫檀枝",1,"鬼胶",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",5,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
160,3,"锻冶","RecipeLevelTable#45","半月长刃斧",1,"钴铁锭",2,"红木木材",1,"翡翠硬玉",1,"白钢锭",1,"",0,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",5,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
161,3,"锻冶","RecipeLevelTable#45","革柄鸟嘴锤",1,"钴铁横头锤",1,"紫檀木材",1,"野猪革",1,"鲨油",1,"",0,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",5,"RecipeNotebookList#0",True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0,65535,0
162,3,"锻冶","RecipeLevelTable#46","钴铁雕纹手锯",1,"钴铁锭",1,"钴铁铆钉",1,"紫檀木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",5,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
163,3,"锻冶","RecipeLevelTable#46","绿金裁皮刀",1,"钴铁锭",1,"绿金锭",1,"紫檀木材",1,"蛋壳磨刀石",1,"",0,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",5,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
164,3,"锻冶","RecipeLevelTable#47","绿金工艺锤",1,"钴铁锭",1,"钴铁铆钉",1,"紫檀木材",1,"碧玺",1,"绿金锭",1,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",5,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
165,3,"锻冶","RecipeLevelTable#47","钴铁圆头锤",1,"钴铁锭",1,"钴铁板",1,"紫檀木材",1,"钴铁铆钉",1,"",0,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",5,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
166,3,"锻冶","RecipeLevelTable#48","小鹰鹤嘴镐",1,"钴铁锭",1,"钴铁板",1,"紫檀木材",1,"野猪革",1,"",0,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",6,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
167,3,"锻冶","RecipeLevelTable#49","兽角手斧",1,"钴铁锭",1,"紫檀木材",1,"野猪革",1,"山羊角",1,"盗龙筋腱",1,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",6,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
168,3,"锻冶","RecipeLevelTable#49","钴铁翼剑",1,"钴铁锭",2,"红木木材",1,"鬼胶",1,"樱贝",1,"",0,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",6,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
169,3,"锻冶","RecipeLevelTable#49","钴铁爪",1,"钴铁板",1,"钴铁锭",1,"红木木材",1,"鬼胶",1,"黄铜锭",1,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",6,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
